time,pos_0,pos_1,pos_2,pos_3,pos_4,pos_5,vel_0,vel_1,vel_2,vel_3,vel_4,vel_5,acc_0,acc_1,acc_2,acc_3,acc_4,acc_5,torque_0,torque_1,torque_2,torque_3,torque_4,torque_5
0.200715816,0.000026053,0.011349135,0.010791153,0.097673967,0.000622286,0.000000397,-0.002087869,0.065330312,0.031625908,0.062104877,0.000003649,0.000016054,-2.450421572,-2.408770323,-18.708423615,-54.524864197,-0.793343961,-3.169886827,0.007087033,-1.565508246,-1.323832154,-1.068800449,-0.006261254,-0.000002852
0.220822666,-0.000011051,0.012503633,0.011346446,0.098653242,0.000622581,0.000000301,-0.002058542,0.064043179,0.030771526,0.054499708,-0.000014663,0.000014304,-2.463313580,-39.937049866,-60.415767670,-107.931381226,-4.306694508,-8.240536690,0.014611845,-1.796952367,-1.434508324,-1.089972019,-0.006264298,-0.000002244
0.240925149,-0.000046577,0.013612156,0.011878487,0.099498741,0.000622293,0.000000275,-0.001988567,0.061515614,0.029449426,0.047028661,-0.000033337,0.000011869,-3.793089867,-77.895156860,-93.147750854,-113.088455200,-3.955408573,-11.441559792,0.021365710,-2.011707544,-1.538091898,-1.109972239,-0.006254321,-0.000002761
0.261039754,-0.000079951,0.014656070,0.012378276,0.100199394,0.000621636,0.000000311,-0.001869321,0.057942901,0.027651533,0.038951892,-0.000059990,0.000017768,-3.377023697,-96.561698914,-106.431602478,-106.994728088,-4.134548664,-11.826766968,0.027504148,-2.207019091,-1.632716298,-1.128353000,-0.006250181,-0.000002994
0.281137155,-0.000137689,0.016482720,0.013231657,0.101270229,0.000621009,-0.000000151,-0.001443894,0.047717109,0.022268277,0.029494110,-0.000014166,0.000008824,9.751693726,-186.723693848,-45.132659912,4.623197079,-7.176707268,-0.936975539,0.037677128,-2.526659966,-1.777050257,-1.153579354,-0.006265046,0.000001673
0.301228849,-0.000161897,0.017223084,0.013601382,0.101670593,0.000619411,0.000000059,-0.001403464,0.041351374,0.019979546,0.022037370,-0.000049998,-0.000006328,-4.765795708,-140.426162720,-173.672134399,-124.566719055,4.118677616,-11.727768898,0.040742017,-2.640239954,-1.844818592,-1.169761658,-0.006214500,-0.000003240
0.321342671,-0.000180697,0.017858565,0.013906946,0.101813391,0.000617637,0.000000672,-0.001096592,0.035321280,0.016845420,0.007869872,-0.000166470,0.000052628,-3.045257807,-56.474662781,-67.702621460,-77.961349487,-2.418725491,-6.828175068,0.043377269,-2.736121178,-1.892929912,-1.180026650,-0.006237519,-0.000005058
0.341458583,-0.000197520,0.018379040,0.014146701,0.101718239,0.000617004,0.000000440,-0.000927460,0.028879128,0.013292725,-0.005119628,-0.000120566,0.000034470,-2.135683060,-163.004562378,-168.038696289,-143.915054321,-12.043219566,-17.374692917,0.045747411,-2.809158564,-1.925798774,-1.185085177,-0.006259240,-0.000003929
0.361519824,-0.000209811,0.018773796,0.014325616,0.101414472,0.000615460,0.000000468,-0.000715286,0.021952782,0.009818233,-0.016710350,-0.000121588,0.000030974,-5.639137268,-166.899063110,-181.395462036,-96.895515442,-8.346446991,-19.534467697,0.046818364,-2.854482174,-1.947157621,-1.188121438,-0.006243621,-0.000005047
0.381617497,-0.000218135,0.019040862,0.014442077,0.100902423,0.000613655,0.000000560,-0.000488409,0.014883505,0.006340848,-0.028356878,-0.000149084,0.000039680,-1.151597857,-31.196805954,-36.378204346,-15.713679314,-1.690490007,-3.905100107,0.047185082,-2.872887611,-1.956284165,-1.189124227,-0.006244789,-0.000005353
0.401677608,-0.000221943,0.019189987,0.014453206,0.099524356,0.000612206,-0.000000239,0.000128055,0.000119277,-0.001554573,-0.036000170,-0.000023673,0.000014901,15.223759651,-249.467956543,-34.136558533,160.821426392,-13.551051140,-1.326412439,0.045839325,-2.828619719,-1.915309072,-1.174415946,-0.006286265,0.000002674
0.421776902,-0.000218526,0.019049563,0.014404710,0.098748177,0.000609129,0.000000273,0.000074403,-0.007281912,-0.003665477,-0.043438800,-0.000093393,-0.000004686,-13.744321823,-121.563331604,-248.774719238,-51.521640778,8.260799408,-20.457406998,0.042526312,-2.756196260,-1.903638721,-1.176934719,-0.006192455,-0.000006671
0.441814530,-0.000209151,0.018817777,0.014286552,0.097634174,0.000606119,0.000001336,0.000437866,-0.012757164,-0.006722962,-0.061939772,-0.000294235,0.000097376,-18.215448380,-105.514373779,-236.695739746,-173.134674072,-11.830498695,-30.318185806,0.039653346,-2.679898024,-1.868909359,-1.170940280,-0.006245189,-0.000009318
0.461872688,-0.000200034,0.018495699,0.014105767,0.096248552,0.000605266,0.000000914,0.000520701,-0.017893128,-0.010000060,-0.076624118,-0.000194223,0.000060529,-9.108978271,-116.693382263,-207.359970093,-41.700016022,-21.939846039,-30.076486588,0.037173379,-2.592852354,-1.820953488,-1.158275843,-0.006285500,-0.000007400
0.481979187,-0.000170373,0.017570529,0.013572956,0.093285568,0.000603123,-0.000000138,0.001061780,-0.028734721,-0.016087608,-0.076536626,-0.000031863,0.000024356,16.031627655,-206.251052856,17.144462585,363.329772949,-16.766994476,-1.630776048,0.030035863,-2.359870195,-1.680721641,-1.120572567,-0.006307713,0.000002763
0.502091109,-0.000153384,0.016953228,0.013298358,0.091825992,0.000599309,0.000000472,0.000793814,-0.033583246,-0.016529409,-0.081529878,-0.000110968,-0.000011752,-22.798761368,-21.972244263,-268.298339844,66.897026062,11.525063515,-28.469644547,0.024130600,-2.205611944,-1.636933804,-1.118138790,-0.006193270,-0.000009729
0.522242150,-0.000130955,0.016307842,0.012974955,0.090014964,0.000595360,0.000002024,0.001118067,-0.035695046,-0.018158624,-0.100613974,-0.000372512,0.000132569,-30.947639465,3.034160614,-236.759780884,-71.397102356,-12.754415512,-42.012012482,0.019220753,-2.066658974,-1.571440458,-1.105739474,-0.006255187,-0.000014172
0.542390602,-0.000112072,0.015635638,0.012614527,0.087954849,0.000594340,0.000001426,0.001075585,-0.037345842,-0.019955240,-0.113961302,-0.000245265,0.000085237,-15.712016106,-8.909359932,-186.929077148,105.649848938,-25.568840027,-38.972640991,0.015679954,-1.932573199,-1.498082161,-1.086667895,-0.006312925,-0.000010838
0.562485461,-0.000091405,0.014932375,0.012240932,0.085752353,0.000591395,0.000001415,0.001076170,-0.038953677,-0.020926679,-0.121956907,-0.000217625,0.000065361,-23.909313202,7.162051678,-190.487457275,228.859176636,-14.201814651,-42.518718719,0.011025692,-1.793620110,-1.427665710,-1.069185615,-0.006277297,-0.000013400
0.582556108,-0.000048030,0.013408499,0.011452541,0.082032993,0.000587202,0.000000567,0.000922400,-0.042870823,-0.021239307,-0.104044817,-0.000113483,-0.000033145,-28.774311066,95.623001099,-261.372711182,213.204284668,13.372831345,-35.996875763,0.001076137,-1.473765731,-1.279003620,-1.037938118,-0.006207711,-0.000012771
0.602629671,-0.000022687,0.012665434,0.011076010,0.079824843,0.000582162,0.000002810,0.001199621,-0.041108839,-0.021169240,-0.122620799,-0.000429888,0.000163590,-42.825248718,104.650390625,-207.587066650,51.393669128,-8.691683769,-51.945423126,-0.003949156,-1.339863539,-1.215388060,-1.025514126,-0.006260739,-0.000020924
0.622780508,-0.000004223,0.011961716,0.010689927,0.077407770,0.000580804,0.000002054,0.001072304,-0.039127558,-0.021363277,-0.133684754,-0.000298760,0.000118564,-23.589200974,93.411079407,-178.077102661,274.982177734,-28.479150772,-52.785850525,-0.006309152,-1.224732876,-1.148470163,-1.006410837,-0.006339530,-0.000014855
0.642838907,0.000013819,0.011286295,0.010321190,0.074907623,0.000577460,0.000001839,0.000914308,-0.037409220,-0.020700611,-0.138465360,-0.000239585,0.000071503,-0.398174882,1.212508440,-2.200998068,4.792866707,-0.168560147,-0.677068770,-0.009891782,-1.114773154,-1.091268301,-0.990779281,-0.006296688,-0.000018010
0.663031767,0.000050111,0.010039029,0.009576645,0.070284620,0.000572992,0.000000537,0.001269206,-0.034570631,-0.020286471,-0.114049919,-0.000108756,0.000083277,12.531132698,-57.037094116,153.493118286,824.396484375,-22.168453217,-3.403774977,-0.015059185,-0.910399318,-0.950635195,-0.948746085,-0.006362969,0.000001987
0.683126527,0.000060482,0.009427141,0.009311341,0.068291880,0.000568506,0.000000518,0.000398318,-0.032950602,-0.016744336,-0.111385971,-0.000116926,-0.000070697,-33.696140289,205.488845825,-288.559143066,384.893310547,14.364755630,-48.748245239,-0.018690683,-0.796761990,-0.942321897,-0.955571353,-0.006233216,-0.000015917
0.703212790,0.000078074,0.008920210,0.009042116,0.065949418,0.000562249,0.000003644,0.000638522,-0.027998075,-0.015309471,-0.129974604,-0.000461605,0.000180646,-72.203483582,214.481369019,-258.187225342,203.439941406,-3.279590845,-85.499603271,-0.022093754,-0.732319355,-0.911531925,-0.949113429,-0.006259917,-0.000030599
0.723358715,0.000086539,0.008500314,0.008782164,0.063431524,0.000560012,0.000002897,0.000528941,-0.023413733,-0.014355111,-0.139184877,-0.000363495,0.000166334,-32.887828827,161.206375122,-183.497817993,437.330108643,-26.247589111,-70.373367310,-0.021414286,-0.694846153,-0.879295290,-0.935612857,-0.006353708,-0.000020683
0.743514243,0.000092343,0.008144631,0.008559070,0.060879581,0.000556247,0.000002234,0.000233870,-0.019668233,-0.012659958,-0.141350269,-0.000266952,0.000074226,-41.895782471,162.899124146,-203.426818848,578.319213867,-13.212344170,-75.753135681,-0.022151753,-0.665871322,-0.860531688,-0.926953793,-0.006313154,-0.000023084
0.763590747,0.000105128,0.007612799,0.008137239,0.056339633,0.000550158,0.000000969,0.000670186,-0.014366885,-0.011012285,-0.108577058,-0.000159060,0.000124716,10.292435646,-51.456302643,186.821151733,990.778259277,-21.161050797,-6.233054161,-0.021970741,-0.628472090,-0.794366777,-0.898028076,-0.006369721,0.000001035
0.783742849,0.000100596,0.007373719,0.008055630,0.054476265,0.000545475,0.000000345,-0.000408842,-0.012114298,-0.006875857,-0.104310870,-0.000133164,-0.000103958,-30.375137329,225.090347290,-311.376739502,446.969451904,13.160802841,-53.933097839,-0.022422327,-0.594361603,-0.831830442,-0.914907873,-0.006249624,-0.000017402
0.803891756,0.000105786,0.007253084,0.007968847,0.052222934,0.000538432,0.000004125,-0.000174182,-0.006541095,-0.005303937,-0.124861456,-0.000467245,0.000173998,-33.448154449,88.139663696,-114.895324707,105.906234741,0.961726367,-40.718452454,-0.023813190,-0.613832533,-0.841435194,-0.916083217,-0.006252403,-0.000038910
0.824069616,0.000101960,0.007220525,0.007888396,0.049788650,0.000535206,0.000003594,-0.000165793,-0.001943766,-0.004395337,-0.134435564,-0.000410723,0.000205103,-42.646846771,164.938140869,-226.412628174,545.734436035,-22.682319641,-90.316108704,-0.020276815,-0.658738613,-0.846742630,-0.909192622,-0.006347633,-0.000026378
0.844347435,0.000094502,0.007242521,0.007841809,0.047328390,0.000531022,0.000002492,-0.000489643,0.001292502,-0.002892879,-0.136270493,-0.000297183,0.000078350,-49.917636871,167.732254028,-269.912048340,737.916625977,-13.007948875,-99.350196838,-0.018330384,-0.706375420,-0.864596546,-0.907490671,-0.006315591,-0.000026760
0.864413677,0.000087575,0.007315749,0.007822555,0.044829849,0.000525185,0.000002940,-0.000557822,0.004198915,-0.001482074,-0.138587058,-0.000353166,0.000106393,-17.811368942,48.154747009,-86.014503479,211.292327881,-1.310810566,-30.310707092,-0.016552242,-0.759608865,-0.889031112,-0.908690274,-0.006288464,-0.000030236
0.884476608,0.000074825,0.007568494,0.007757664,0.040467076,0.000518395,0.000001142,0.000054382,0.006314851,-0.001348503,-0.101414353,-0.000189510,0.000147083,11.071637154,-121.414535522,190.272567749,1120.956665039,-21.547843933,-9.481027603,-0.011565028,-0.868368864,-0.886099875,-0.890812874,-0.006368422,0.000000554
0.904686466,0.000058000,0.007663959,0.007842084,0.038725436,0.000513230,0.000000167,-0.001086196,0.006603209,0.002023451,-0.097626530,-0.000152684,-0.000128508,-32.561950684,216.866592407,-433.985351562,543.289550781,16.082773209,-69.604598999,-0.009931847,-0.889319777,-0.957613826,-0.915484667,-0.006246350,-0.000018626
0.924906305,0.000053917,0.007846323,0.007898711,0.036524314,0.000505536,0.000004385,-0.000776537,0.010304741,0.002523843,-0.121691525,-0.000482980,0.000166812,-106.962028503,205.949172974,-415.478851318,352.259796143,6.742773533,-136.220062256,-0.010231606,-0.960018694,-0.991727054,-0.921096683,-0.006238349,-0.000044769
0.945057966,0.000042260,0.008075829,0.007939686,0.034115430,0.000501632,0.000004009,-0.000615098,0.012586772,0.002345498,-0.132916793,-0.000445822,0.000228953,-50.459064484,112.438163757,-305.906768799,637.683471680,-21.234272003,-110.414695740,-0.005336206,-1.046992540,-1.015410066,-0.917374372,-0.006335851,-0.000030544
0.965208493,0.000022948,0.008522110,0.007969700,0.030014232,0.000496257,0.000001844,0.000043253,0.011211745,0.000545259,-0.097942121,-0.000088718,0.000295997,13.800907135,-57.533027649,72.357604980,280.901550293,-7.328323841,4.485945702,0.000802685,-1.175262213,-1.023002863,-0.903953850,-0.006380294,0.000011131
0.985375104,0.000002617,0.008674438,0.008082429,0.028241012,0.000489957,-0.000000613,-0.001369799,0.009893038,0.003076290,-0.098118335,-0.000109659,-0.000234975,-26.875797272,151.177276611,-426.799560547,491.707275391,25.087562561,-72.459266663,0.001653154,-1.199441910,-1.096786261,-0.926088631,-0.006206914,-0.000021641
1.005442326,0.000000308,0.008880932,0.008150972,0.025997177,0.000481417,0.000004543,-0.000796807,0.011663913,0.003093530,-0.123786099,-0.000542903,0.000150492,-118.879554749,157.926986694,-463.881866455,403.559143066,11.171171188,-151.690139771,0.000515861,-1.265802860,-1.127077460,-0.930576742,-0.006218285,-0.000050713
1.025490886,-0.000010962,0.009102384,0.008186596,0.023544922,0.000478002,0.000004111,-0.000541106,0.012126859,0.002125823,-0.135487348,-0.000468162,0.000247550,-1.457703590,1.980010509,-10.297089577,19.794025421,-0.763780832,-3.419969559,0.005503223,-1.340561509,-1.144398570,-0.926066160,-0.006344633,-0.000030277
1.045555095,-0.000024424,0.009301705,0.008221257,0.021036731,0.000473675,0.000002545,-0.000805823,0.011153243,0.001606519,-0.138988525,-0.000304376,0.000079501,-44.316547394,47.531040192,-334.372375488,714.177307129,-11.071722984,-101.104316711,0.007777142,-1.400045395,-1.168334126,-0.925798833,-0.006308860,-0.000028884
1.065626933,-0.000035649,0.009597298,0.008178640,0.016561329,0.000465435,0.000001372,0.000171439,0.005624362,-0.001508456,-0.105474867,-0.000223357,0.000178133,4.161210060,-88.230369568,58.434913635,424.991394043,-7.523409367,-5.021444798,0.010653058,-1.472451925,-1.149272799,-0.906181574,-0.006355193,-0.000000207
1.085686807,-0.000050607,0.009620797,0.008228656,0.014681431,0.000460453,0.000000003,-0.000954671,0.002681560,-0.000022912,-0.105169728,-0.000156956,-0.000137693,-10.007621765,48.568782806,-188.178421021,184.695892334,5.739333153,-27.052864075,0.011369175,-1.457232475,-1.205941916,-0.927619934,-0.006244318,-0.000018448
1.105759053,-0.000049848,0.009676379,0.008220901,0.012285881,0.000452791,0.000004319,-0.000559505,0.003298535,-0.001177960,-0.131966472,-0.000454782,0.000147374,-42.805709839,48.132320404,-192.599731445,158.900207520,4.247916698,-57.418617249,0.009215672,-1.483484983,-1.216980577,-0.927529275,-0.006225349,-0.000047690
1.125904642,-0.000054496,0.009723186,0.008173387,0.009678837,0.000448619,0.000004145,-0.000250800,0.002466445,-0.002590587,-0.143803224,-0.000436204,0.000234648,-21.882884979,14.350411415,-149.271514893,283.582855225,-6.345660210,-49.125064850,0.012146283,-1.515101194,-1.213036299,-0.918433368,-0.006317929,-0.000033153
1.146097647,-0.000063551,0.009731345,0.008092774,0.006769104,0.000443498,-0.000001575,-0.000588594,0.000563368,-0.005173520,-0.143071130,-0.000317700,-0.000354619,-0.009810001,0.006777273,-0.103051275,0.256010860,-0.000318782,-0.026761798,0.013570635,-1.528077602,-1.211944342,-0.910252273,-0.006286391,-0.000028670
1.166225636,-0.000066790,0.009570993,0.007871344,0.002694122,0.000439380,-0.000006691,-0.000104627,-0.004813692,-0.009854898,-0.113830023,0.000101833,-0.000414715,3.240742445,-2.460221767,-0.738081336,12.679633141,0.136399910,2.903865099,0.017283602,-1.484928608,-1.169913650,-0.898881853,-0.006319604,0.000045444
1.186364339,-0.000068322,0.009406675,0.007822806,0.000340571,0.000430089,-0.000000109,-0.001174702,-0.007707160,-0.006672881,-0.126000851,-0.000233421,-0.000320441,-106.077354431,148.120559692,-637.952148438,941.346862793,49.125274658,-105.590904236,0.009737032,-1.449461579,-1.187592387,-0.899500489,-0.006128955,-0.000040950
1.206521907,-0.000054543,0.009252698,0.007709283,-0.002250402,0.000423276,0.000007228,0.000166668,-0.008486942,-0.006546162,-0.143632054,-0.000588611,0.000409767,-116.650161743,79.819160461,-410.531250000,577.705749512,2.178348303,-155.590332031,0.007913152,-1.433864355,-1.169826031,-0.894526899,-0.006251543,-0.000057426
1.226672274,-0.000056160,0.009084430,0.007560049,-0.004957425,0.000421030,0.000003942,0.000176538,-0.009447142,-0.008042139,-0.150413871,-0.000359114,0.000245940,-30.385276794,32.720466614,-322.930053711,659.382690430,-20.205211639,-114.065582275,0.010898887,-1.416108847,-1.148383260,-0.884947896,-0.006342775,-0.000028473
1.246751267,-0.000056312,0.008885051,0.007403931,-0.007714500,0.000416426,0.000001989,-0.000128934,-0.010940541,-0.009034929,-0.152708545,-0.000232002,0.000008956,-18.358650208,14.329044342,-133.850723267,294.647705078,0.380009711,-42.873069763,0.009654826,-1.387079000,-1.130803585,-0.876732826,-0.006280258,-0.000030870
1.266812497,-0.000040149,0.008379063,0.006989873,-0.012626397,0.000408067,0.000001850,0.000885994,-0.016434085,-0.011563269,-0.118339166,-0.000226380,0.000210381,0.382665634,-190.283508301,132.261703491,999.009155273,-8.044662476,-16.511491776,0.006828741,-1.292538762,-1.035176992,-0.843630373,-0.006319441,-0.000002992
1.286895572,-0.000042826,0.008024952,0.006849329,-0.014717090,0.000404078,-0.000000162,-0.000188859,-0.018396648,-0.010336894,-0.116700582,-0.000153377,-0.000135395,-14.117257118,123.853515625,-404.780975342,459.121520996,9.842477798,-61.676609039,0.005939857,-1.204150200,-1.050106287,-0.854825377,-0.006260048,-0.000015794
1.306973512,-0.000031706,0.007715075,0.006664026,-0.017231725,0.000398419,0.000003478,-0.000015722,-0.016982531,-0.011095327,-0.138140574,-0.000264840,0.000046546,-92.545890808,120.107299805,-390.049530029,466.365631104,15.021455765,-133.274978638,0.001474847,-1.159076571,-1.025132298,-0.846504807,-0.006230873,-0.000048662
1.327138515,-0.000023358,0.007413793,0.006455922,-0.019855896,0.000393929,0.000004187,0.000362490,-0.016813152,-0.011580990,-0.144705355,-0.000293043,0.000206734,-25.257074356,24.894344330,-124.023414612,299.219421387,2.746750593,-50.413574219,0.001576036,-1.122897744,-0.989956260,-0.832137108,-0.006265461,-0.000037920
1.347283148,-0.000019226,0.007100202,0.006252200,-0.022455052,0.000389741,0.000002653,0.000198507,-0.017289577,-0.011607428,-0.144136518,-0.000245478,0.000083003,-18.546035767,26.134946823,-124.036705017,316.276458740,2.881465912,-44.961906433,0.001049666,-1.076158881,-0.963692009,-0.823076248,-0.006268104,-0.000030709
1.367346098,0.000002063,0.006439907,0.005782195,-0.026972104,0.000382627,0.000003384,0.001132950,-0.019441597,-0.012993688,-0.111839004,-0.000200270,0.000426036,8.269798279,-56.806400299,75.929252625,286.510894775,-1.069228888,2.142787695,-0.001756581,-0.962532520,-0.865263641,-0.793375432,-0.006298899,0.000005397
1.387508876,-0.000001514,0.006061473,0.005621104,-0.028937990,0.000379210,-0.000001184,-0.000187459,-0.019847305,-0.011476875,-0.108671583,-0.000144699,-0.000227356,0.836034179,59.482780457,-149.079086304,220.648620605,3.124727249,-26.230037689,-0.002481412,-0.880577445,-0.874720573,-0.799487948,-0.006266037,-0.000012405
1.407652905,0.000010152,0.005740103,0.005435583,-0.031212276,0.000375110,0.000002395,-0.000090538,-0.017599141,-0.011192448,-0.124656931,-0.000142032,-0.000086904,-41.511352539,60.017223358,-151.033554077,232.554809570,6.625073433,-61.094238281,-0.007375210,-0.838258922,-0.851608992,-0.791760921,-0.006243499,-0.000050681
1.427796505,0.000019531,0.005447717,0.005239676,-0.033531182,0.000370810,0.000004053,0.000362796,-0.016304661,-0.010908114,-0.127949163,-0.000170147,0.000181366,-70.502525330,88.909660339,-268.293640137,748.171630859,19.127079010,-128.940597534,-0.007280461,-0.807406545,-0.821388900,-0.779761434,-0.006237705,-0.000039383
1.447856154,0.000022913,0.005166139,0.005057175,-0.035786539,0.000366659,0.000002562,0.000198903,-0.015540167,-0.010361503,-0.125117540,-0.000191785,0.000087531,-40.666103363,85.071983337,-245.895828247,731.703918457,16.756652832,-101.276260376,-0.007122401,-0.771660924,-0.800522149,-0.772327304,-0.006242335,-0.000028361
1.468005605,0.000032449,0.004576961,0.004708369,-0.039107181,0.000361361,-0.000000161,-0.000086666,-0.015836207,-0.008979524,-0.091357425,-0.000147648,-0.000112723,-8.229525566,153.815460205,-299.647186279,434.141143799,7.036177635,-53.148769379,-0.008765312,-0.662278652,-0.756797850,-0.762479544,-0.006263003,-0.000012450
1.488157947,0.000039062,0.004343919,0.004565482,-0.041019142,0.000358583,0.000002095,-0.000171252,-0.012774092,-0.008635422,-0.104647942,-0.000074783,-0.000060970,-83.425155640,155.606567383,-319.159667969,545.320800781,13.969270706,-133.565475464,-0.011717751,-0.641046643,-0.742419839,-0.756260216,-0.006256169,-0.000041611
1.508341523,0.000045133,0.004148192,0.004423829,-0.042938106,0.000354908,0.000003332,0.000137818,-0.010929079,-0.007932983,-0.105731465,-0.000078759,0.000114915,-26.093662262,37.548965454,-87.467056274,276.792999268,9.097917557,-48.273658752,-0.011585001,-0.630951107,-0.723939180,-0.747229934,-0.006229705,-0.000037095
1.528403106,0.000046366,0.003973612,0.004300908,-0.044773720,0.000351011,0.000002268,0.000046817,-0.009607078,-0.007047566,-0.101840630,-0.000135907,0.000063455,-16.454788208,37.101879120,-83.158935547,271.465759277,8.927624702,-39.217556000,-0.010889879,-0.617692947,-0.714956343,-0.742884219,-0.006227599,-0.000027187
1.548477075,0.000054127,0.003685234,0.004055670,-0.047843877,0.000345742,0.000001684,0.000449255,-0.008369839,-0.006151954,-0.072555728,-0.000120145,0.000146301,-6.694362640,-22.829710007,44.876613617,293.148101807,4.302202225,-9.407409668,-0.011755724,-0.591954887,-0.672380090,-0.726656497,-0.006256798,-0.000007462
1.568628731,0.000049221,0.003541270,0.004000806,-0.049067594,0.000343179,-0.000000052,-0.000219578,-0.007242369,-0.004586458,-0.068230338,-0.000133050,-0.000077121,-1.484443903,55.848987579,-95.805885315,163.412124634,2.942019463,-17.859483719,-0.010476254,-0.565719068,-0.694003344,-0.735222340,-0.006257582,-0.000009279
1.588781715,0.000050524,0.003459252,0.003936639,-0.050472572,0.000341455,0.000001352,-0.000353515,-0.004433129,-0.004118609,-0.076794401,-0.000034779,-0.000082387,-25.724924088,52.521068573,-97.511154175,191.742538452,3.991535902,-43.499927521,-0.012062287,-0.571837485,-0.693613172,-0.732529938,-0.006265276,-0.000032955
1.608920177,0.000052119,0.003411108,0.003877165,-0.051850047,0.000338680,0.000002484,-0.000102342,-0.002728078,-0.003358259,-0.075857282,-0.000015345,0.000066054,-22.415075302,32.356014252,-67.297065735,238.402359009,8.766507149,-41.039566040,-0.011406622,-0.586690068,-0.690235019,-0.727872849,-0.006231843,-0.000030582
1.629066096,0.000049838,0.003382632,0.003834464,-0.053133756,0.000335430,0.000001755,-0.000142976,-0.001524356,-0.002527250,-0.071268335,-0.000084954,0.000046676,-13.167255402,29.772445679,-60.855850220,220.553909302,8.917139053,-31.201019287,-0.010085510,-0.598809659,-0.694225252,-0.726918936,-0.006223999,-0.000021485
1.649208371,0.000047036,0.003376416,0.003803441,-0.054349717,0.000332961,0.000001284,-0.000241132,-0.000281364,-0.001916773,-0.067415230,-0.000101905,0.000003376,-12.830925941,28.497072220,-58.445339203,203.693771362,6.093766212,-28.190502167,-0.009424607,-0.613192677,-0.700047553,-0.726489723,-0.006242425,-0.000020042
1.669350918,0.000045270,0.003407719,0.003746725,-0.056276526,0.000329231,0.000001217,0.000100418,0.000599443,-0.001058972,-0.044274595,-0.000075816,0.000104564,-4.836300373,-15.098503113,29.733953476,208.541076660,4.272096634,-7.082079411,-0.008433200,-0.642517269,-0.693815053,-0.720182538,-0.006250818,-0.000005524
1.689415257,0.000038402,0.003422622,0.003763000,-0.056995682,0.000327393,-0.000000054,-0.000331709,0.001308473,-0.000082764,-0.040181488,-0.000100335,-0.000048895,-0.339262426,36.147148132,-63.163269043,118.936805725,2.349587202,-11.733813286,-0.006830313,-0.646967828,-0.718547821,-0.727995932,-0.006256904,-0.000005633
1.709617445,0.000035759,0.003475121,0.003771899,-0.057808276,0.000326450,0.000000740,-0.000418655,0.002976792,0.000154671,-0.044327021,-0.000020291,-0.000063638,-15.184235573,29.339328766,-58.141777039,128.247482300,2.106835842,-26.434108734,-0.007219878,-0.671409905,-0.727769375,-0.728128076,-0.006268957,-0.000020808
1.729761319,0.000033692,0.003544358,0.003782995,-0.058576919,0.000324738,0.000001491,-0.000239430,0.003800724,0.000596572,-0.042330693,0.000002574,0.000035330,-13.906312943,16.618513107,-40.496276855,157.123367310,5.730666637,-25.549154282,-0.006257134,-0.699460864,-0.734690130,-0.727161288,-0.006243845,-0.000019170
1.749913262,0.000029393,0.003620418,0.003802537,-0.059264243,0.000322637,0.000001037,-0.000239479,0.004247030,0.001018869,-0.038240891,-0.000049290,0.000029906,-6.906527519,12.823788643,-32.238231659,127.388031006,5.483467579,-16.806207657,-0.004878150,-0.723858595,-0.745451689,-0.728446841,-0.006236854,-0.000012549
1.770055383,0.000023110,0.003785328,0.003840290,-0.060303412,0.000320274,0.000000653,-0.000075801,0.004300164,0.001296416,-0.023350876,-0.000055921,0.000056362,-2.679515839,-11.469821930,15.652707100,120.600265503,2.029335737,-3.751139402,-0.003466922,-0.767595768,-0.755598068,-0.727915585,-0.006260594,-0.000003074
1.790282577,0.000017150,0.003859673,0.003881249,-0.060668100,0.000319265,-0.000000032,-0.000301494,0.004397717,0.001717968,-0.020409308,-0.000058476,-0.000025649,0.006541846,16.284893036,-35.926128387,70.428932190,1.083817244,-6.303653717,-0.002185477,-0.781655312,-0.775285184,-0.733503044,-0.006263117,-0.000003002
1.810427451,0.000013807,0.003948904,0.003915123,-0.061074503,0.000318709,0.000000389,-0.000334278,0.004982262,0.001704123,-0.022142602,-0.000011769,-0.000034922,-8.594712257,12.821357727,-34.671108246,78.797737122,1.218974829,-15.222857475,-0.002100920,-0.805341840,-0.785190165,-0.734576404,-0.006268599,-0.000011287
1.830488021,0.000011108,0.004040183,0.003946946,-0.061441895,0.000317745,0.000000785,-0.000211174,0.005031326,0.001790664,-0.020262515,-0.000000797,0.000021854,-7.087813854,3.784470558,-20.981018066,87.357398987,3.118296385,-13.154722214,-0.001320956,-0.829079747,-0.792769253,-0.734872282,-0.006254776,-0.000009821
1.850551938,0.000007396,0.004127299,0.003980287,-0.061750319,0.000316621,0.000000494,-0.000193099,0.004840747,0.001848444,-0.017242664,-0.000030765,0.000018823,-2.140439987,1.284240842,-11.709778786,50.379173279,2.119276524,-5.769195080,-0.000359220,-0.848680794,-0.801765859,-0.736350536,-0.006251984,-0.000005513
1.870699163,0.000001663,0.004283872,0.004037374,-0.062147297,0.000315283,-0.000000004,-0.000076158,0.004229642,0.001417238,-0.009481490,-0.000060498,0.000045831,14.214869499,-19.194677353,21.060241699,63.395641327,-0.848802686,19.577695847,0.001131043,-0.879156590,-0.813516557,-0.738510072,-0.006268211,0.000006600
